split,family,method,pr_auc,roc_auc,youden_threshold,sensitivity,precision,specificity,accuracy,f1,youden_j,best_C,best_cv_roc_auc,n_nonzero_coefs
rep2_fold3,Functional linear,Functional linear SVM,0.8837386833806183,0.9313826417484954,0.1306532663316583,0.875,0.7777777777777778,0.9379157427937915,0.9253996447602132,0.8235294117647058,0.8129157427937916,0.000774263682681127,0.9126643856150718,343
rep2_fold4,Functional linear,Functional logistic regression (L2),0.8519212126314585,0.8945993031358884,0.4170854271356784,0.8303571428571429,0.7265625,0.9223946784922394,0.9040852575488455,0.775,0.7527518213493822,0.046415888336127774,0.9237224126856167,343
rep2_fold4,Functional linear,Functional logistic regression (L1),0.8521576750785149,0.8969947735191638,0.4120603015075377,0.8214285714285714,0.6917293233082706,0.9090909090909091,0.8916518650088809,0.7510204081632653,0.7305194805194803,0.3593813663804626,0.9214186889060503,93
rep2_fold4,Functional linear,Functional linear SVM,0.8515789950771687,0.8935302502375672,0.15577889447236182,0.8303571428571429,0.7153846153846154,0.917960088691796,0.9005328596802842,0.768595041322314,0.7483172315489388,0.005994842503189409,0.9247999519126978,343
rep3_fold0,Functional linear,Functional logistic regression (L2),0.8950736655699976,0.9389699433947222,0.4170854271356784,0.8468468468468469,0.7833333333333333,0.9424778761061947,0.9236234458259325,0.8138528138528138,0.7893247229530416,0.046415888336127774,0.9117477114825305,343
rep3_fold0,Functional linear,Functional logistic regression (L1),0.873598911610198,0.9116240133939248,0.4120603015075377,0.8468468468468469,0.7230769230769231,0.9203539823008849,0.9058614564831261,0.7800829875518672,0.7672008291477317,10000.0,0.907778849844896,343
rep3_fold0,Functional linear,Functional linear SVM,0.8924723978585946,0.937375428525871,0.1457286432160804,0.8288288288288288,0.8,0.9491150442477876,0.9253996447602132,0.8141592920353983,0.7779438730766164,0.005994842503189409,0.9127070386393739,343
rep3_fold1,Functional linear,Functional logistic regression (L2),0.8488223721504249,0.9014191182332776,0.4472361809045226,0.8018018018018018,0.8165137614678899,0.9557522123893806,0.9253996447602132,0.8090909090909091,0.7575540141911823,0.005994842503189409,0.9164296015022773,343
rep3_fold1,Functional linear,Functional logistic regression (L1),0.8515038897423477,0.9182811129713784,0.3768844221105528,0.8378378378378378,0.6940298507462687,0.9092920353982301,0.8952042628774423,0.7591836734693878,0.747129873236068,0.046415888336127774,0.9085400174989019,45
rep3_fold1,Functional linear,Functional linear SVM,0.8510026164601541,0.9028143187435224,0.135678391959799,0.8018018018018018,0.8317757009345794,0.9601769911504425,0.9289520426287744,0.8165137614678899,0.7619787929522444,0.000774263682681127,0.9167787495547464,343
rep3_fold2,Functional linear,Functional logistic regression (L2),0.8620664483856033,0.8972917326575862,0.3969849246231156,0.7857142857142857,0.8073394495412844,0.9534368070953437,0.9200710479573713,0.7963800904977375,0.7391510928096294,0.005994842503189409,0.9213805350862575,343
rep3_fold2,Functional linear,Functional logistic regression (L1),0.8258058066739979,0.8753167564143174,0.4321608040201005,0.8035714285714286,0.7758620689655172,0.9423503325942351,0.9147424511545293,0.7894736842105263,0.7459217611656637,0.046415888336127774,0.9204581045398612,36
rep3_fold2,Functional linear,Functional linear SVM,0.8632377527819681,0.8971135571745329,0.15075376884422112,0.7946428571428571,0.8240740740740741,0.9578713968957872,0.9253996447602132,0.8090909090909091,0.7525142540386442,0.000774263682681127,0.9226779395928488,343
rep3_fold3,Functional linear,Functional logistic regression (L2),0.8893068200606448,0.939440133037694,0.4020100502512563,0.8839285714285714,0.7734375,0.9356984478935698,0.9253996447602132,0.825,0.8196270193221413,0.005994842503189409,0.9116470949933051,343
rep3_fold3,Functional linear,Functional logistic regression (L1),0.8816088635419496,0.9299374406081723,0.3768844221105528,0.8839285714285714,0.6875,0.9002217294900222,0.8969804618117229,0.7734375,0.7841503009185935,0.3593813663804626,0.9099196182760865,102
rep3_fold3,Functional linear,Functional linear SVM,0.8906716803052473,0.9400538485904338,0.135678391959799,0.8839285714285714,0.792,0.9423503325942351,0.9307282415630551,0.8354430379746836,0.8262789040228065,0.000774263682681127,0.9129902603915566,343
rep3_fold4,Functional linear,Functional logistic regression (L2),0.8206877815373834,0.9046563192904656,0.4221105527638191,0.8125,0.7583333333333333,0.9356984478935698,0.911190053285968,0.7844827586206896,0.7481984478935697,0.005994842503189409,0.917552099146968,343
rep3_fold4,Functional linear,Functional logistic regression (L1),0.837405222168217,0.9121396895787139,0.5376884422110553,0.8035714285714286,0.7894736842105263,0.9467849223946785,0.9182948490230906,0.7964601769911505,0.7503563509661071,0.3593813663804626,0.9158991902291677,92
rep3_fold4,Functional linear,Functional linear SVM,0.8228278710942962,0.905962939499525,0.17587939698492464,0.8125,0.7711864406779662,0.9401330376940134,0.9147424511545293,0.7913043478260869,0.7526330376940134,0.000774263682681127,0.9194794327907061,343
rep4_fold0,Functional linear,Functional logistic regression (L2),0.8740613712485168,0.9290440883361237,0.36683417085427134,0.8378378378378378,0.8017241379310345,0.9491150442477876,0.9271758436944938,0.8193832599118943,0.7869528820856253,0.005994842503189409,0.9098982227893803,343
rep4_fold0,Functional linear,Functional logistic regression (L1),0.8397600867898132,0.9038906162799967,0.4371859296482412,0.8198198198198198,0.7844827586206896,0.9446902654867256,0.9200710479573713,0.801762114537445,0.7645100853065454,0.046415888336127774,0.9117625820909459,38
rep4_fold0,Functional linear,Functional linear SVM,0.8765161736883574,0.9313162720242366,0.135678391959799,0.8378378378378378,0.808695652173913,0.9513274336283186,0.9289520426287744,0.8230088495575221,0.7891652714661563,0.000774263682681127,0.9112306293033985,343
rep4_fold1,Functional linear,Functional logistic regression (L2),0.878797650192019,0.9235230806027266,0.4170854271356784,0.8468468468468469,0.8034188034188035,0.9491150442477876,0.9289520426287744,0.8245614035087719,0.7959618910946344,0.005994842503189409,0.9109606758864439,343
rep4_fold1,Functional linear,Functional logistic regression (L1),0.8810971283708856,0.912281750777326,0.5527638190954774,0.8198198198198198,0.8272727272727273,0.9579646017699115,0.9307282415630551,0.8235294117647058,0.7777844215897312,2.782559402207126,0.9054614557288154,143
rep4_fold1,Functional linear,Functional linear SVM,0.8819315192531095,0.924718966754365,0.1306532663316583,0.8468468468468469,0.7899159663865546,0.9446902654867256,0.9253996447602132,0.8173913043478261,0.7915371123335726,0.000774263682681127,0.9126793032255387,343
rep4_fold2,Functional linear,Functional logistic regression (L2),0.8595035332022168,0.9196428571428572,0.3869346733668342,0.8303571428571429,0.775,0.9401330376940134,0.9182948490230906,0.8017241379310345,0.7704901805511564,0.005994842503189409,0.916306427849625,343
rep4_fold2,Functional linear,Functional logistic regression (L1),0.8517991911546258,0.908477193538169,0.457286432160804,0.8214285714285714,0.7666666666666667,0.9379157427937915,0.9147424511545293,0.7931034482758621,0.7593443142223628,0.3593813663804626,0.9197243409925469,93
rep4_fold2,Functional linear,Functional linear SVM,0.8635823446812176,0.9210286664554956,0.1457286432160804,0.8035714285714286,0.7758620689655172,0.9423503325942351,0.9147424511545293,0.7894736842105263,0.7459217611656637,0.000774263682681127,0.9168347855534265,343
rep4_fold3,Functional linear,Functional logistic regression (L2),0.8214608057374753,0.8968957871396895,0.4371859296482412,0.7946428571428571,0.7235772357723578,0.9246119733924612,0.8987566607460036,0.7574468085106383,0.7192548305353181,0.046415888336127774,0.921645252168968,343
rep4_fold3,Functional linear,Functional logistic regression (L1),0.815541560197052,0.8971531517263225,0.4321608040201005,0.8125,0.7,0.9135254988913526,0.8934280639431617,0.7520661157024794,0.7260254988913526,2.782559402207126,0.9186356389692939,133
rep4_fold3,Functional linear,Functional linear SVM,0.8182516433855553,0.8973907190370605,0.12060301507537688,0.8035714285714286,0.703125,0.9157427937915743,0.8934280639431617,0.75,0.7193142223630029,0.000774263682681127,0.9225555779675094,343
rep4_fold4,Functional linear,Functional logistic regression (L2),0.8830699124883201,0.9116249604054484,0.4170854271356784,0.8482142857142857,0.8558558558558559,0.9645232815964523,0.9413854351687388,0.852017937219731,0.812737567310738,0.005994842503189409,0.9180808878939739,343
rep4_fold4,Functional linear,Functional logistic regression (L1),0.8911485178358346,0.9215829901805511,0.4271356783919598,0.8482142857142857,0.7983193277310925,0.9467849223946785,0.9271758436944938,0.8225108225108225,0.7949992081089641,0.3593813663804626,0.9154972527587482,102
rep4_fold4,Functional linear,Functional linear SVM,0.8855096557180083,0.9128325942350333,0.17587939698492464,0.8571428571428571,0.8648648648648649,0.9667405764966741,0.9449378330373002,0.8609865470852018,0.8238834336395313,0.000774263682681127,0.9191778057229814,343
rep5_fold0,Functional linear,Functional logistic regression (L2),0.8581559918370529,0.9234832177310053,0.4020100502512563,0.8288288288288288,0.7603305785123967,0.9358407079646017,0.9147424511545293,0.7931034482758621,0.7646695367934306,0.005994842503189409,0.9131971462264966,343
rep5_fold0,Functional linear,Functional logistic regression (L1),0.8256196524545183,0.9087339551941322,0.4170854271356784,0.8558558558558559,0.7142857142857143,0.915929203539823,0.9040852575488455,0.7786885245901639,0.771785059395679,0.046415888336127774,0.9147511593887142,39
rep5_fold0,Functional linear,Functional linear SVM,0.861404633479083,0.9241808179861276,0.1407035175879397,0.8198198198198198,0.7583333333333333,0.9358407079646017,0.9129662522202486,0.7878787878787878,0.7556605277844215,0.000774263682681127,0.9145276852687603,343
rep5_fold1,Functional linear,Functional logistic regression (L2),0.8438293573644198,0.8890616279996811,0.40703517587939697,0.8108108108108109,0.7317073170731707,0.9269911504424779,0.9040852575488455,0.7692307692307693,0.7378019612532887,0.046415888336127774,0.9258092896344943,343
rep5_fold1,Functional linear,Functional logistic regression (L1),0.8466710924184122,0.8948816072709878,0.4020100502512563,0.8018018018018018,0.6742424242424242,0.9048672566371682,0.8845470692717584,0.7325102880658436,0.7066690584389699,0.3593813663804626,0.9251576111577979,102
rep5_fold1,Functional linear,Functional linear SVM,0.8454790599934402,0.8897990911265248,0.1708542713567839,0.7927927927927928,0.8461538461538461,0.9646017699115044,0.9307282415630551,0.8186046511627907,0.7573945627042971,0.005994842503189409,0.9261663917333249,343
rep5_fold2,Functional linear,Functional logistic regression (L2),0.8269937366488295,0.8917682926829268,0.3919597989949749,0.7857142857142857,0.7927927927927928,0.9490022172949002,0.91651865008881,0.7892376681614349,0.734716503009186,0.005994842503189409,0.9249270794696358,343
rep5_fold2,Functional linear,Functional logistic regression (L1),0.8259599347396046,0.8939063984795692,0.5175879396984925,0.7767857142857143,0.8365384615384616,0.9623059866962306,0.9253996447602132,0.8055555555555556,0.7390917009819449,0.3593813663804626,0.9211580506842992,99
rep5_fold2,Functional linear,Functional linear SVM,0.8297613979660302,0.8938272093759899,0.1407035175879397,0.7857142857142857,0.7927927927927928,0.9490022172949002,0.91651865008881,0.7892376681614349,0.734716503009186,0.000774263682681127,0.9255268099797431,343
rep5_fold3,Functional linear,Functional logistic regression (L2),0.882369102195233,0.9259977827050998,0.4271356783919598,0.875,0.7777777777777778,0.9379157427937915,0.9253996447602132,0.8235294117647058,0.8129157427937916,0.046415888336127774,0.9164576338315111,343
rep5_fold3,Functional linear,Functional logistic regression (L1),0.8790717560068468,0.9251267025657269,0.4723618090452261,0.8660714285714286,0.7886178861788617,0.9423503325942351,0.9271758436944938,0.825531914893617,0.8084217611656637,0.3593813663804626,0.9167192159155977,94
rep5_fold3,Functional linear,Functional linear SVM,0.8846867417845249,0.9277201457079506,0.1457286432160804,0.8839285714285714,0.7615384615384615,0.9312638580931264,0.9218472468916519,0.8181818181818182,0.8151924295216979,0.005994842503189409,0.9167311215734621,343
rep5_fold4,Functional linear,Functional logistic regression (L2),0.9083532913008173,0.9520114032309154,0.4120603015075377,0.875,0.8448275862068966,0.9600886917960089,0.9431616341030196,0.8596491228070176,0.8350886917960088,0.005994842503189409,0.9012508850858879,343
rep5_fold4,Functional linear,Functional logistic regression (L1),0.8840717237685878,0.9463493823249921,0.457286432160804,0.8482142857142857,0.7983193277310925,0.9467849223946785,0.9271758436944938,0.8225108225108225,0.7949992081089641,0.046415888336127774,0.9031159184656558,45
rep5_fold4,Functional linear,Functional linear SVM,0.9105115062722601,0.953515996198923,0.1457286432160804,0.875,0.8305084745762712,0.9556541019955654,0.9396092362344582,0.8521739130434782,0.8306541019955653,0.000774263682681127,0.9029029028753619,343
rep6_fold0,Functional linear,Functional logistic regression (L2),0.8249733433946936,0.8840987004703821,0.3869346733668342,0.8198198198198198,0.7398373983739838,0.9292035398230089,0.9076376554174067,0.7777777777777778,0.7490233596428286,0.005994842503189409,0.9204502681896937,343
rep6_fold0,Functional linear,Functional logistic regression (L1),0.7947939243975908,0.8708442956230568,0.40703517587939697,0.8288288288288288,0.6618705035971223,0.8960176991150443,0.8827708703374778,0.736,0.7248465279438729,0.046415888336127774,0.9199458433191197,49
rep6_fold0,Functional linear,Functional linear SVM,0.8277124214217033,0.8867097185681256,0.1457286432160804,0.8108108108108109,0.7377049180327869,0.9292035398230089,0.9058614564831261,0.7725321888412017,0.7400143506338197,0.000774263682681127,0.9205605873544496,343
rep6_fold1,Functional linear,Functional logistic regression (L2),0.8912731061800409,0.942677190464801,0.44221105527638194,0.8558558558558559,0.8189655172413793,0.9535398230088495,0.9342806394316163,0.8370044052863436,0.8093956788647054,0.005994842503189409,0.9075150521681692,343
rep6_fold1,Functional linear,Functional logistic regression (L1),0.8958311014515737,0.9448895798453321,0.4824120603015075,0.8738738738738738,0.8362068965517241,0.9579646017699115,0.9413854351687388,0.8546255506607929,0.8318384756437853,0.3593813663804626,0.9071546301195527,89
rep6_fold1,Functional linear,Functional linear SVM,0.8943185262622575,0.9440923224109065,0.1407035175879397,0.8648648648648649,0.8205128205128205,0.9535398230088495,0.9360568383658969,0.8421052631578947,0.8184046878737146,0.000774263682681127,0.9095274258976833,343
rep6_fold2,Functional linear,Functional logistic regression (L2),0.8610975310563682,0.9151686727906241,0.49748743718592964,0.8125,0.8425925925925926,0.9623059866962306,0.9325044404973357,0.8272727272727273,0.7748059866962307,0.046415888336127774,0.913169500613329,343
rep6_fold2,Functional linear,Functional logistic regression (L1),0.8619145212285176,0.9193458980044346,0.4020100502512563,0.8214285714285714,0.7540983606557377,0.9334811529933481,0.911190053285968,0.7863247863247863,0.7549097244219194,0.3593813663804626,0.9103478810987957,100
rep6_fold2,Functional linear,Functional linear SVM,0.861729562799069,0.9163763066202091,0.15075376884422112,0.8214285714285714,0.8440366972477065,0.9623059866962306,0.9342806394316163,0.832579185520362,0.7837345581248019,0.005994842503189409,0.9136905943984523,343
rep6_fold3,Functional linear,Functional logistic regression (L2),0.8588938433271375,0.8950150459296801,0.4221105527638191,0.8214285714285714,0.7479674796747967,0.9312638580931264,0.9094138543516874,0.7829787234042553,0.7526924295216979,0.046415888336127774,0.9247584983960359,343
rep6_fold3,Functional linear,Functional logistic regression (L1),0.8544234613762691,0.8899667405764966,0.507537688442211,0.8214285714285714,0.8,0.9490022172949002,0.9236234458259325,0.8105726872246696,0.7704307887234716,0.3593813663804626,0.9277945962964178,103
rep6_fold3,Functional linear,Functional linear SVM,0.8579724304260309,0.8927779537535635,0.15075376884422112,0.8214285714285714,0.773109243697479,0.9401330376940134,0.91651865008881,0.7965367965367965,0.7615616091225847,0.005994842503189409,0.9264453110782058,343
rep6_fold4,Functional linear,Functional logistic regression (L2),0.8673544360167095,0.9202367754197022,0.48743718592964824,0.8035714285714286,0.8108108108108109,0.9534368070953437,0.9236234458259325,0.8071748878923767,0.7570082356667722,0.046415888336127774,0.918769712512334,343
rep6_fold4,Functional linear,Functional logistic regression (L1),0.8685747224092332,0.922592651251188,0.5527638190954774,0.8035714285714286,0.7964601769911505,0.9490022172949002,0.9200710479573713,0.8,0.7525736458663288,0.3593813663804626,0.9142499684885637,95
rep6_fold4,Functional linear,Functional linear SVM,0.863023682811253,0.9186925878999049,0.1306532663316583,0.8214285714285714,0.7796610169491526,0.9423503325942351,0.9182948490230906,0.8,0.7637789040228065,0.000774263682681127,0.9204213244792168,343
rep7_fold0,Functional linear,Functional logistic regression (L2),0.8436581693900678,0.8789962528900581,0.36180904522613067,0.8018018018018018,0.7672413793103449,0.9402654867256637,0.9129662522202486,0.7841409691629956,0.7420672885274655,0.005994842503189409,0.9208766742403022,343
