source_id,solution_id,ra,dec,flux,flux_error,__chunk__
2117325697617090304,4545469030156206080,280.9717580218527,43.87551698158876,"[5.06628370e-17 3.78954070e-17 3.17302100e-17 3.28218250e-17
 3.55856470e-17 3.37043400e-17 2.90958630e-17 3.03865060e-17
 4.19672760e-17 5.19088430e-17 4.36734650e-17 2.77300010e-17
 2.24438700e-17 2.91537520e-17 3.93252750e-17 4.46032100e-17
 4.31196100e-17 3.82357550e-17 3.40840330e-17 3.18856920e-17
 3.07588960e-17 2.97546400e-17 2.70561370e-17 2.22991510e-17
 1.87461600e-17 1.97934630e-17 2.43818120e-17 2.81251530e-17
 2.89385100e-17 2.88859840e-17 3.18315250e-17 3.94672300e-17
 4.96776000e-17 5.86581300e-17 6.33044300e-17 6.40640660e-17
 6.35937900e-17 6.42703100e-17 6.63584700e-17 6.83945700e-17
 6.80291000e-17 6.47405000e-17 6.00362400e-17 5.64334640e-17
 5.57934800e-17 5.82528650e-17 6.20469500e-17 6.53196740e-17
 6.69249140e-17 6.71207040e-17 6.73987950e-17 6.92600000e-17
 7.30272040e-17 7.82437400e-17 8.37412440e-17 8.84187450e-17
 9.16916900e-17 9.36293540e-17 9.48623700e-17 9.60182000e-17
 9.73146100e-17 9.88131300e-17 9.99678900e-17 1.00559110e-16
 1.00463904e-16 9.97229900e-17 9.91103300e-17 9.87139200e-17
 9.89444130e-17 9.97576300e-17 1.00746100e-16 1.01436190e-16
 1.01631180e-16 1.00813280e-16 9.93919640e-17 9.73369040e-17
 9.53480800e-17 9.38322600e-17 9.30803200e-17 9.29346950e-17
 9.32423070e-17 9.38148400e-17 9.42289540e-17 9.38071650e-17
 9.28398100e-17 9.11058650e-17 8.89401870e-17 8.67573600e-17
 8.48443900e-17 8.36147800e-17 8.32818740e-17 8.38649240e-17
 8.50986140e-17 8.70399900e-17 8.93215700e-17 9.15197700e-17
 9.35143960e-17 9.51410300e-17 9.60945250e-17 9.65831040e-17
 9.68735300e-17 9.69057100e-17 9.67611400e-17 9.67725400e-17
 9.70481850e-17 9.72847000e-17 9.77414300e-17 9.83706100e-17
 9.91498400e-17 9.96472060e-17 1.00267770e-16 1.00760840e-16
 1.01045390e-16 1.01223144e-16 1.01367986e-16 1.01568316e-16
 1.01775380e-16 1.02270280e-16 1.02991740e-16 1.03451760e-16
 1.03775330e-16 1.03682770e-16 1.03439490e-16 1.02811850e-16
 1.01761670e-16 1.00911150e-16 1.00053540e-16 9.94398600e-17
 9.93337640e-17 9.90225060e-17 9.88276600e-17 9.90651700e-17
 9.94373140e-17 9.98530100e-17 1.00033470e-16 1.00099025e-16
 9.99356800e-17 9.96788500e-17 9.93884440e-17 9.90386300e-17
 9.86363200e-17 9.83616700e-17 9.77808750e-17 9.74953050e-17
 9.78314450e-17 9.81426200e-17 9.85887600e-17 9.91120000e-17
 9.94232600e-17 9.97816300e-17 9.94567700e-17 9.83794160e-17
 9.72064800e-17 9.67493140e-17 9.47736100e-17 9.27209250e-17
 9.18804170e-17 9.21519300e-17 9.25280500e-17 9.24953700e-17
 9.21235100e-17 9.19711700e-17 9.24938340e-17 9.34949740e-17
 9.43289640e-17 9.43507100e-17 9.36824060e-17 9.27179540e-17
 9.17974000e-17 9.12550550e-17 9.14200300e-17 9.16056740e-17
 9.15806000e-17 9.12651660e-17 9.06613700e-17 9.01127400e-17
 8.99028260e-17 8.99127660e-17 8.97438200e-17 8.94986300e-17
 8.87311100e-17 8.77001900e-17 8.67007100e-17 8.63871040e-17
 8.64115700e-17 8.68443950e-17 8.74253900e-17 8.74580050e-17
 8.69433900e-17 8.60563800e-17 8.51954500e-17 8.45776560e-17
 8.41633900e-17 8.43148400e-17 8.43110000e-17 8.41816750e-17
 8.40552350e-17 8.36353650e-17 8.30623700e-17 8.26595500e-17
 8.26126200e-17 8.25363100e-17 8.23706900e-17 8.20881140e-17
 8.14780050e-17 8.07542750e-17 8.00354400e-17 7.97746150e-17
 7.97218340e-17 8.01424900e-17 8.04938500e-17 8.08719260e-17
 8.10713760e-17 8.07998800e-17 8.03388250e-17 7.98819630e-17
 7.94936800e-17 7.94380100e-17 7.93230740e-17 7.91822600e-17
 7.90460300e-17 7.87464400e-17 7.82630300e-17 7.75162660e-17
 7.70654000e-17 7.66786800e-17 7.64394100e-17 7.63853650e-17
 7.63370700e-17 7.63046700e-17 7.61396500e-17 7.56623600e-17
 7.51591060e-17 7.45316600e-17 7.39437700e-17 7.36892660e-17
 7.35140500e-17 7.34255540e-17 7.33965700e-17 7.30401540e-17
 7.28966100e-17 7.23762460e-17 7.18604360e-17 7.11399940e-17
 7.05258500e-17 7.02475700e-17 7.01328200e-17 7.01393400e-17
 7.02826250e-17 7.02660700e-17 7.02002640e-17 7.01741450e-17
 6.96891460e-17 6.91412350e-17 6.81476650e-17 6.76589000e-17
 6.71999150e-17 6.68722250e-17 6.64109400e-17 6.61609900e-17
 6.59092900e-17 6.57260440e-17 6.53125200e-17 6.47727700e-17
 6.43589460e-17 6.40232900e-17 6.42351000e-17 6.39304000e-17
 6.44309600e-17 6.48330860e-17 6.54899700e-17 6.61583550e-17
 6.70545960e-17 6.72884960e-17 6.71664600e-17 6.66105500e-17
 6.58790460e-17 6.50965400e-17 6.41473900e-17 6.32520000e-17
 6.28574150e-17 6.24521000e-17 6.24728400e-17 6.27077500e-17
 6.28375100e-17 6.29175900e-17 6.32486800e-17 6.29741530e-17
 6.25830200e-17 6.21465360e-17 6.16391900e-17 6.06474300e-17
 6.00415140e-17 6.00039070e-17 5.95658000e-17 5.93695250e-17
 5.97888600e-17 5.98951500e-17 5.99353600e-17 6.00989200e-17
 6.00563040e-17 5.98863500e-17 5.91958440e-17 5.83559700e-17
 5.81251350e-17 5.70367440e-17 5.62925200e-17 5.63535800e-17
 5.58421760e-17 5.59078800e-17 5.66104400e-17 5.70246700e-17
 5.76397600e-17 5.82043900e-17 5.87692400e-17 5.84747800e-17
 5.83402350e-17 5.81062100e-17 5.67831040e-17 5.62249600e-17
 5.52120000e-17 5.37404260e-17 5.35710420e-17 5.24878200e-17
 5.24394760e-17 5.25328280e-17 5.23802460e-17 5.35298150e-17
 5.36751400e-17 5.45852950e-17 5.52370040e-17 5.50603300e-17
 5.50711870e-17 5.44412360e-17 5.31469800e-17 5.23184560e-17
 5.04690400e-17 4.93277900e-17 4.87144030e-17 4.77636880e-17
 4.88736320e-17 4.93621120e-17 5.21989480e-17]","[7.9531455e-18 5.7337510e-18 4.6833436e-18 4.0482054e-18 3.7957168e-18
 3.7084405e-18 3.8927770e-18 4.1339364e-18 4.5767750e-18 4.8752855e-18
 4.6658980e-18 4.1846080e-18 3.7748900e-18 3.8794676e-18 3.6772174e-18
 4.1693336e-18 4.0850880e-18 4.5910160e-18 4.6223605e-18 4.8039143e-18
 5.4406040e-18 5.0357056e-18 6.0145250e-18 5.5250670e-18 5.2979510e-18
 5.5342945e-18 4.2236756e-18 4.3413483e-18 3.9584720e-18 3.0528288e-18
 3.3847712e-18 3.0396145e-18 2.5257948e-18 2.9219084e-18 2.6929917e-18
 2.2704836e-18 2.6443949e-18 2.5955391e-18 2.1607364e-18 2.4181410e-18
 2.5842360e-18 2.1971034e-18 2.1884650e-18 2.5274600e-18 2.3695716e-18
 2.0601080e-18 2.2825433e-18 2.4759009e-18 2.2340160e-18 2.0523840e-18
 2.2713447e-18 2.3865722e-18 2.1869793e-18 2.0493594e-18 2.1928498e-18
 2.2898802e-18 2.1623395e-18 2.0191317e-18 2.0693710e-18 2.1661596e-18
 2.1194353e-18 1.9849375e-18 1.9306176e-18 1.9816042e-18 2.0057184e-18
 1.9353816e-18 1.8431015e-18 1.8087725e-18 1.8254524e-18 1.8205782e-18
 1.7626474e-18 1.6887035e-18 1.6527307e-18 1.6523861e-18 1.6530796e-18
 1.6185509e-18 1.5609409e-18 1.5125815e-18 1.4959029e-18 1.4978291e-18
 1.4914574e-18 1.4629926e-18 1.4194627e-18 1.3784779e-18 1.3638714e-18
 1.3674252e-18 1.3707051e-18 1.3579821e-18 1.3270321e-18 1.2933658e-18
 1.2740768e-18 1.2743213e-18 1.2820042e-18 1.2858947e-18 1.2758031e-18
 1.2528639e-18 1.2305267e-18 1.2200785e-18 1.2210573e-18 1.2282657e-18
 1.2325731e-18 1.2243141e-18 1.2035350e-18 1.1803529e-18 1.1640972e-18
 1.1555895e-18 1.1559805e-18 1.1582356e-18 1.1557729e-18 1.1411675e-18
 1.1216836e-18 1.1004410e-18 1.0829827e-18 1.0739769e-18 1.0732119e-18
 1.0768995e-18 1.0786135e-18 1.0768528e-18 1.0693937e-18 1.0527096e-18
 1.0317984e-18 1.0078805e-18 9.8618090e-19 9.6488000e-19 9.4238200e-19
 9.2258300e-19 9.0216670e-19 8.8310040e-19 8.6838950e-19 8.5310745e-19
 8.4145775e-19 8.3683750e-19 8.3646310e-19 8.3837655e-19 8.3841254e-19
 8.3567410e-19 8.2778630e-19 8.1530940e-19 7.9907760e-19 7.7993890e-19
 7.5934500e-19 7.3995075e-19 7.1935060e-19 7.0233186e-19 6.9093575e-19
 6.8009513e-19 6.7062720e-19 6.6205577e-19 6.5276200e-19 6.4514340e-19
 5.8716200e-19 6.5975683e-19 9.3145320e-19 1.3950425e-18 1.6459495e-18
 1.5978424e-18 1.6069228e-18 1.6366626e-18 1.5845437e-18 1.5487408e-18
 1.5853202e-18 1.5605500e-18 1.4758019e-18 1.4765640e-18 1.5044860e-18
 1.4338644e-18 1.3728125e-18 1.4105925e-18 1.3969874e-18 1.2971195e-18
 1.2891541e-18 1.3473265e-18 1.2936948e-18 1.1968702e-18 1.2377802e-18
 1.2903545e-18 1.2014316e-18 1.1248115e-18 1.2004984e-18 1.2295536e-18
 1.1069502e-18 1.0538648e-18 1.1623307e-18 1.1820251e-18 1.0436179e-18
 1.0049218e-18 1.1331865e-18 1.1502715e-18 1.0060135e-18 9.6472470e-19
 1.1019717e-18 1.1361846e-18 9.9298980e-19 9.2732010e-19 1.0570985e-18
 1.1188838e-18 9.9817600e-19 8.8975210e-19 9.8638950e-19 1.0843721e-18
 1.0108581e-18 8.7429660e-19 9.0855150e-19 1.0341437e-18 1.0323250e-18
 9.0673650e-19 8.5545930e-19 9.5778020e-19 1.0253228e-18 9.6167680e-19
 8.5887094e-19 8.7503230e-19 9.6563810e-19 9.8509750e-19 9.1546300e-19
 8.5789940e-19 8.8934000e-19 9.5068640e-19 9.5529840e-19 9.0865890e-19
 8.7782030e-19 8.9943020e-19 9.3899240e-19 9.4782490e-19 9.2384560e-19
 8.9128120e-19 8.8475270e-19 9.1074380e-19 9.3885980e-19 9.3639910e-19
 8.9785820e-19 8.5803490e-19 8.6514246e-19 9.0866910e-19 9.3192590e-19
 9.0127690e-19 8.3983715e-19 8.1947440e-19 8.6765510e-19 9.1877750e-19
 9.1438350e-19 8.4842960e-19 7.9729416e-19 8.2610564e-19 8.9979450e-19
 9.3129200e-19 8.8205080e-19 7.9961094e-19 7.8208097e-19 8.5256090e-19
 9.2666080e-19 9.2821230e-19 8.4872184e-19 7.6947330e-19 7.7839324e-19
 8.6825670e-19 9.3353020e-19 9.1593690e-19 8.3203487e-19 7.7291307e-19
 8.0817000e-19 8.9764960e-19 9.4626520e-19 9.1292120e-19 8.3057076e-19
 7.8263745e-19 8.3340110e-19 9.1958080e-19 9.7239510e-19 9.4152850e-19
 8.6122090e-19 8.0764436e-19 8.4580117e-19 9.3205340e-19 9.9114200e-19
 9.7868850e-19 9.1230290e-19 8.5432537e-19 8.6402934e-19 9.3405190e-19
 1.0039105e-18 1.0146052e-18 9.7065430e-19 9.1360890e-19 9.0176380e-19
 9.5521830e-19 1.0337567e-18 1.0678847e-18 1.0431657e-18 9.8296200e-19
 9.4247600e-19 9.6179220e-19 1.0391036e-18 1.1193612e-18 1.1370777e-18
 1.0961449e-18 1.0383611e-18 1.0080790e-18 1.0484167e-18 1.1382032e-18
 1.2138368e-18 1.2353309e-18 1.1908967e-18 1.1245402e-18 1.1098807e-18
 1.1540349e-18 1.2515677e-18 1.3515279e-18 1.3741556e-18 1.3384108e-18
 1.2800706e-18 1.2432801e-18 1.2917389e-18 1.4085475e-18 1.5345904e-18
 1.5899707e-18 1.5790100e-18 1.5162596e-18 1.4398444e-18 1.4717788e-18
 1.5990200e-18 1.7560048e-18 1.9138964e-18 1.9385935e-18 1.8896800e-18
 1.7831011e-18 1.7106583e-18 1.8276746e-18 2.0627974e-18 2.3861539e-18
 2.6526360e-18 2.7588494e-18 2.7353326e-18 2.5980924e-18 2.5071320e-18
 2.7322330e-18 3.2625418e-18 4.0325303e-18 4.8112766e-18 5.2928960e-18
 5.5834724e-18 5.3538517e-18 5.1200670e-18]",1
